,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
23806,155780,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/155780/download,XC155780-1040xc.mp3,72,,B
23807,100570,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/100570/download,embernagra_platensis_01_may_12_RAD_macarico_17h_2.mp3,18,,B
23808,64437,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/64437/download,Embernagra_platensis2_CCD_300510_0855.mp3,86,,B
23809,26468,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/26468/download,Embernagra_platensis_(Great_Pampa-Finch)e.p.22.08.08.mp3,29,,B
23810,20386,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/20386/download,BD_2008-04-15_Embernagra_platensisXC.mp3,23,,B
23811,17936,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/17936/download,Bico-de-ouro - Embernagra platensis.mp3,22,,B
23812,7552,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/7552/download,Embernagra_platensis.mp3,15,,B
23813,6749,Embernagra,platensis,Pampa Finch,https://www.xeno-canto.org/6749/download,Colibriserrirostris - Embernagra platensis.mp3,7,Colibri serrirostris,B
23814,438227,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/438227/download,XC438227-EmberlongMG26a.mp3,30,,B
23815,399438,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/399438/download,XC399438-EEEC-Embernagra_longicauda[ago2017].mp3,72,,B
23816,216086,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/216086/download,XC216086-EMBLON02.mp3,35,,B
23817,119002,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/119002/download,XC119002-Emernagra longicauda_Palmeiras.MP3,18,,B
23818,84501,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/84501/download,EMBLON12.mp3,32,Sicalis citrina,B
23819,84500,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/84500/download,EMBLON11.mp3,30,,B
23820,84498,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/84498/download,EMBLON03.mp3,25,Camptostoma obsoletum,B
23821,16251,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/16251/download,E.longicauda.mp3,7,,B
23822,12863,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/12863/download,Embernagra longicauda 2.mp3,35,,B
23823,1050,Embernagra,longicauda,Serra Finch,https://www.xeno-canto.org/1050/download,pathserfin.mp3,27,,B
23824,499926,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/499926/download,XC499926-Saltator grossus_Carajas_1016.mp3,62,,B
23825,491875,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/491875/download,XC491875-Saltator grossus DCB 611-20a.mp3,31,,B
23826,445975,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/445975/download,XC445975-181107_4282 SCGRosbeak 30ft Fran 1130 mp3 amp.mp3,12,,B
23827,345425,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/345425/download,XC345425-Saltator_grossus-2024157.mp3,8,,B
23828,343985,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/343985/download,XC343985-Saltator grossus_Fazenda Jurema_Vila Nova dos Martírios_MA_02-11-2016.mp3,8,,B
23829,313776,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/313776/download,XC313776-PITGRO08.mp3,43,"Crypturellus strigulosus, Myrmothera subcanescens, Myrmoborus myotherinus",B
23830,303662,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/303662/download,XC303662-Saltator grossus_Mocidade_1049.mp3,27,,B
23831,301031,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/301031/download,XC301031-SALGRO09.mp3,62,Thamnophilus murinus,B
23832,229261,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/229261/download,XC229261-Slate-colored Grosbeak B 16419.mp3,37,,B
23833,229260,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/229260/download,XC229260-Slate-colored Grosbeak B 16418.mp3,47,,B
23834,229253,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/229253/download,XC229253-Slate-colored Grosbeak B 16414.mp3,52,,B
23835,214640,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/214640/download,XC214640-SALGRO08.mp3,89,"Cercomacroides nigrescens, Taraba major, Pteroglossus aracari, Micrastur ruficollis, Piprites chloris",B
23836,207562,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/207562/download,XC207562-Slaty Grosbreak_RioCrist_Dreyer.mp3,42,,B
23837,207554,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/207554/download,XC207554-Wing-barred Manakin_RioCrist_Dreyer.mp3,19,Piprites chloris,B
23838,129017,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/129017/download,XC129017-20110914-0559-1201-BR-MT-Cristalino Reserve-Slate-colored Grosbeak_ext.mp3,123,,B
23839,119813,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/119813/download,XC119813-Saltator grossus_Carajas_1241.MP3,18,,B
23840,84137,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/84137/download,Saltator grossus Bacia 369 PC1 25th May 2011_AlexLees.mp3,34,"Crypturellus strigulosus, Lepidocolaptes layardi, Cercomacra cinerascens, Ramphocaenus melanurus, Coereba flaveola",B
23841,76180,Saltator,grossus,Slate-colored Grosbeak,https://www.xeno-canto.org/76180/download,mz71SaltatorgrossusMMelo.mp3,26,,B
23842,521968,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/521968/download,XC521968-Saltator fuliginosus DCB 469-19.mp3,26,,B
23843,488955,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/488955/download,XC488955-815 Saltator fuliginosus(song)Araticum_Alagoinhas210314FIG.mp3,39,,B
23844,421445,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/421445/download,XC421445-1591 Saltator fuliginosus (song in resp pb)Socimbra_KlabinPR_280219_FIG.mp3,31,,B
23845,395048,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/395048/download,XC395048-bico de pimenta longo.mp3,88,"Turdus rufiventris, Turdus leucomelas, Volatinia jacarina, Furnarius rufus, Camptostoma obsoletum, Turdus amaurochalinus, Pitangus sulphuratus",B
23846,347509,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/347509/download,XC347509-Saltator fuliginosus_Angra_1496.mp3,14,,B
23847,330520,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/330520/download,XC330520-Saltator fuliginosus (3).mp3,51,"Coereba flaveola, Primolius maracana, Thamnophilus ambiguus, Megarynchus pitangua, Todirostrum poliocephalum, Thraupis sayaca",B
23848,325890,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/325890/download,XC325890-600. Saltator_fuliginosus(canto)Socimbra_Telemaco_Borba_252013FIG.mp3,15,,B
23849,287447,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/287447/download,XC287447-SALFUL10.mp3,36,"Vireo chivi, Basileuterus culicivorus",B
23850,229244,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/229244/download,XC229244-Black-throated Grosbeak B 16422.mp3,60,,B
23851,182795,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/182795/download,XC182795-Saltator fuliginosus-PEIntervalesSP-12-02-ASilveira.mp3,29,Procnias nudicollis,B
23852,162249,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/162249/download,XC162249-Saltator fuliginosus 3.mp3,53,"Ramphastos dicolorus, Brotogeris tirica, Philydor rufum, Carpornis cucullata, Procnias nudicollis, Leptotila verreauxi",B
23853,118489,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/118489/download,XC118489-Saltator fuliginosus_Caragua_1128.mp3,34,,B
23854,108791,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/108791/download,Saltator fuliginosus-PNItatiaia-RJ-Brazil12-03-ASilveira.mp3,17,,B
23855,84624,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/84624/download,PITFUL16.mp3,34,"Dysithamnus stictothorax, Dysithamnus mentalis, Anabazenops fuscus, Ramphotrigon megacephalum, Basileuterus culicivorus",B
23856,84623,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/84623/download,PITFUL13.mp3,42,"Patagioenas plumbea, Drymophila ochropyga, Synallaxis cinerea, Basileuterus culicivorus",B
23857,70422,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/70422/download,Saltator fuliginosus PNSI 18 de dezembro de 2007.mp3,30,,B
23858,42065,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/42065/download,Saltator fuliginosus_Morro da Turquia_Pomerode_SC_02-01-2010.mp3,18,Drymophila ferruginea,B
23859,41629,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/41629/download,Saltator_fuliginosus_SSS_XC26_RPPN Serra Bonita.mp3,15,,B
23860,30539,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/30539/download,Saltator fuliginosus_Jundia_PNSI_Apiuna_SC_9h40m_12-X-2007.mp3,29,"Saltator similis, Vireo chivi, Trogon surrucura, Cyclarhis gujanensis",B
23861,17576,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/17576/download,HI-0133-Black-throated-Grosbeak.mp3,33,"Pachyramphus castaneus, Trogon surrucura",B
23862,13508,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/13508/download,Saltator fuliginosus.mp3,2,,B
23863,12827,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/12827/download,Saltator fuliginosus.mp3,53,"Saltator fuliginosus, Sporophila frontalis",B
23864,7215,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/7215/download,Saltator fuliginosus_Usina Cachoeira_Maceio_Al_31-03-05_Glauco.mp3,19,Euphonia chlorotica,B
23865,4657,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/4657/download,Saltator fuliginosus.mp3,25,"Pyriglena leuconota, Legatus leucophaius, Vireo chivi, Leptotila rufaxilla, Tachyphonus cristatus, Rhytipterna simplex",B
23866,1343,Saltator,fuliginosus,Black-throated Grosbeak,https://www.xeno-canto.org/1343/download,slcolgros.mp3,34,Herpsilochmus rufimarginatus,B
23867,512371,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/512371/download,XC512371-Saltator maximus DCB 430-11f.mp3,13,,B
23868,506699,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/506699/download,XC506699-LS100074 Buff-throated Saltator.mp3,41,,B
23869,499905,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/499905/download,XC499905-Saltator maximus_Carajas_1063.mp3,57,,B
23870,478550,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/478550/download,XC478550-STE-057 tempera-viola b.mp3,8,,B
23871,419311,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/419311/download,XC419311-1027 Saltator maximus (calls and song)Santa_Maria_BA_310514_FIG.mp3,131,,B
23872,400228,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/400228/download,XC400228-C0370308 sal max.mp3,8,,B
23873,358591,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/358591/download,XC358591-Saltator_maximus-2084162.mp3,17,,B
23874,325725,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/325725/download,XC325725-482 Saltator maximus(song - filtred insects)FazSantaMaria_PortoSeguroBA171012.mp3,26,,B
23875,325676,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/325676/download,XC325676-452 Saltator maximus(song)Veracel_PortoSeguroBA130512.mp3,52,,B
23876,325609,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/325609/download,XC325609-402 Saltator maximus(song)Sucupira_PortoSeguroBA291011.mp3,48,,B
23877,309178,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/309178/download,XC309178-SALMAX43.mp3,79,,B
23878,307930,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/307930/download,XC307930-SALMAX42.mp3,84,"Ortalis guttata, Xiphorhynchus guttatus, Psarocolius angustifrons, Leptotila verreauxi",B
23879,289762,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/289762/download,XC289762-SALMAX41.mp3,134,Pyriglena leuconota,B
23880,214114,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/214114/download,XC214114-SALMAX04.mp3,111,"Claravis pretiosa, Pheugopedius genibarbis",B
23881,213321,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/213321/download,XC213321-Saltator maximus_Parauapebas_1583.mp3,11,,B
23882,189511,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/189511/download,XC189511-LGM-041.mp3,16,,B
23883,174069,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/174069/download,XC174069-TEMPERA VIOLA - ROSARIO OESTE - 01-08-13.mp3,66,,B
23884,131404,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/131404/download,XC131404-20111207-0754-1472-BR-RJ-REGUA-Buff-throated Saltator_amped.mp3,61,,B
23885,130863,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/130863/download,XC130863-20111112-0620-1334-BR-RJ-REGUA-Buff-throated Saltator.mp3,90,Leptotila rufaxilla,B
23886,119814,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/119814/download,XC119814-Saltator maximus_Carajas_1285 (2).MP3,10,Vireolanius leucotis,B
23887,84665,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/84665/download,SALMAX07.mp3,28,"Megarynchus pitangua, Thamnophilus ambiguus",B
23888,76177,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/76177/download,mz059SaltatormaximusMMelo.mp3,15,,B
23889,76068,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/76068/download,MZSaltatormaximusMMelo_CavalcGO.mp3,19,Saltator similis,B
23890,22512,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/22512/download,Augusto Alves_Saltator maximus.mp3,16,,B
23891,7984,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/7984/download,"Saltator maximus (song)_Dois Irmaos, Recife, PE_28.10.06_Glauco.mp3",33,"Tolmomyias flaviventris, Turdus leucomelas, Tangara cayana",B
23892,6466,Saltator,maximus,Buff-throated Saltator,https://www.xeno-canto.org/6466/download,HI-0035-Buff-throated-Saltator-maximus.mp3,9,,B
23893,494606,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/494606/download,XC494606-trinca-ferro.mp3,3,,B
23894,448497,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/448497/download,XC448497-Saltator similis_SAP_1106.mp3,38,,B
23895,422744,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/422744/download,XC422744-2116 Saltator similis(song)Imbiriba_Veracel_BA_170517_FIG.mp3,42,,B
23896,422742,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/422742/download,XC422742-2115 Saltator similis(song)_Imbiriba_Veracel_BA_170517_FIG.mp3,20,,B
23897,419649,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/419649/download,XC419649-1347 Saltator similis(moorning song)SaoMiguel221014_FIG.mp3,32,,B
23898,388402,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/388402/download,XC388402-STE-009 trinca ferro xc.mp3,26,"Patagioenas picazuro, Cranioleuca pallida, Attila rufus, Phacellodomus erythrophthalmus, Chamaeza meruloides",B
23899,369876,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/369876/download,XC369876-DR0000_0013_Saltator similis.mp3,11,,B
23900,325747,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/325747/download,XC325747-538. Saltator similis (natural song)FazIbiti_ItararéSP010911.mp3,62,,B
23901,325746,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/325746/download,XC325746-537. Saltator similis (natural song b)FazIbiti_ItararéSP010911.mp3,40,,B
23902,304382,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/304382/download,XC304382-320 Saltator similis (song)Moeda_TresLagoasMS281112.mp3,46,,B
23903,299015,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/299015/download,XC299015-95 Saltator similis (natural song)141011Varanal_TelêmacoBorbaPR.mp3,38,,B
23904,295670,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/295670/download,XC295670-35 Saltator similis (song)Matao_SelviriaMS040712.mp3,48,,B
23905,291606,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/291606/download,XC291606-Saltator similis.mp3,40,Arremon flavirostris,B
23906,284659,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/284659/download,"XC284659-Green-winged Saltator, song,07.10., Agulhas Negras.mp3",32,,B
23907,229295,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/229295/download,XC229295-Green-winged Saltator B 16433.mp3,25,,B
23908,229294,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/229294/download,XC229294-Green-winged Saltator B 16432.mp3,48,,B
23909,229293,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/229293/download,XC229293-Green-winged Saltator B 16431.mp3,44,,B
23910,229292,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/229292/download,XC229292-Green-winged Saltator B 16430.mp3,42,,B
23911,212695,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/212695/download,XC212695-F584 Saltator similis (song) 310313Extrema_MG.mp3,22,,B
23912,212230,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/212230/download,XC212230-F446 Saltator similis(Song and call)101010Curucutu.mp3,55,,B
23913,212228,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/212228/download,XC212228-F444 Saltator similis (song)191110APA.mp3,64,,B
23914,212227,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/212227/download,XC212227-F443 Saltator similis (song)) GarcaSP311010.mp3,45,,B
23915,207602,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/207602/download,XC207602-Green-winged Saltator_Itatiaia_dreyer.mp3,7,,B
23916,182796,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/182796/download,XC182796-Saltator similis-PEIntervalesSP-BR12-99-ASilveira.mp3,29,,B
23917,177962,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/177962/download,XC177962-Z0000009.mp3,68,,B
23918,167842,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/167842/download,XC167842-LS100299 GreenWingedSaltator.mp3,40,,B
23919,164720,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/164720/download,XC164720-Saltator similis - Riacho dos Machados - X.12.mp3,18,,B
23920,158822,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/158822/download,XC158822-Saltator similis.mp3,30,,B
23921,157398,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/157398/download,XC157398-Saltator_similis_trinca_ferro_verdadeiro.mp3,32,,B
23922,150889,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/150889/download,XC150889-Salatator similis.mp3,30,,B
23923,146735,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/146735/download,XC146735-saltator_similis_2_fig_11_nov_11.mp3,5,Turdus rufiventris,B
23924,145890,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/145890/download,XC145890-Saltator similis-NSantanaPETAR-BR-30-10-08-ASilveira.mp3,28,,B
23925,141593,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/141593/download,XC141593-Saltator similis BROMÉLIAS.mp3,65,,B
23926,111234,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/111234/download,Saltator-similis-BotaincGarden-SP-Brazil-27-10-11ASilveira.mp3,21,,B
23927,85934,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/85934/download,Saltator_similis_rafael_dias_05_aug_2011_.mp3,3,,B
23928,84675,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/84675/download,SALSIM09.mp3,24,,B
23929,84673,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/84673/download,SALSIM06.mp3,30,"Trogon surrucura, Thamnophilus pelzelni, Cyclarhis gujanensis",B
23930,83355,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/83355/download,Saltator similis_Mucuge.mp3,15,,B
23931,82066,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/82066/download,PACVIR03_2.mp3,44,"Poecilotriccus plumbeiceps, Attila rufus, Thamnophilus caerulescens, Patagioenas plumbea, Crypturellus obsoletus, Pachyramphus viridis",B
23932,63091,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/63091/download,trinca song and call.mp3,15,,B
23933,45970,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/45970/download,Thraupidae._Saltator_similis_RPPN_Prima_Luna_Nova_Trento_22.12.2009_EL.mp3,9,,B
23934,30448,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/30448/download,Saltator similis_PCH Cacador_Serafina Correa_RS_09-XII-2008.mp3,34,"Coccyzus melacoryphus, Camptostoma obsoletum, Vireo chivi, Stephanophorus diadematus",B
23935,28744,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/28744/download,Saltator similis_Cerro Azul_ZA REBIO SASSAFRAS_Doutor Pedrinho_SC_5h37m_08-X-2007.mp3,29,"Myiophobus fasciatus, Turdus amaurochalinus, Stephanophorus diadematus, Clibanornis dendrocolaptoides, Thamnophilus caerulescens, Myiothlypis leucoblephara",B
23936,24727,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/24727/download,Saltator similis - Wagner Nogueira Alves - Santa Barbara - 11.10.2008.mp3,49,Amazilia lactea,B
23937,21988,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/21988/download,Saltator_similis_M_Arvores_pocos_19_07_2008_815AM.mp3,34,,B
23938,15300,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/15300/download,Trinca-ferro - Saltator similis02.mp3,22,,B
23939,10281,Saltator,similis,Green-winged Saltator,https://www.xeno-canto.org/10281/download,saltator_similis_intervales_lff.mp3,28,"Zonotrichia capensis, Cyclarhis gujanensis, Synallaxis ruficapilla, Vireo chivi, Procnias nudicollis",B
23940,510938,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/510938/download,XC510938-Saltator coerulescens_espinilho_1248.mp3,64,,B
23941,490277,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/490277/download,XC490277-Saltator coerulescens DCB 609-1.mp3,65,,B
23942,477092,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/477092/download,XC477092-Saltator coerulescens DCB 602-10.mp3,32,"Hylopezus berlepschi, Ara severus, Pionus menstruus",B
23943,437342,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/437342/download,"XC437342-Greyish Saltator, song, Penninsula, 180923-001.mp3",31,,B
23944,431881,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/431881/download,XC431881-Saltator coerulescens_Humaita_1286.mp3,28,,B
23945,393557,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/393557/download,XC393557-BR Grayish Saltator call bbwr 0640 170403 hpf NK for XC.mp3,72,Cantorchilus leucotis,B
23946,393402,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/393402/download,XC393402-BR Grayish Saltator unseen alt song 0945 170405 hpf NK Coxipo.mp3,9,,B
23947,388237,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/388237/download,XC388237-STE-102 sabiá-gongá xc.mp3,12,,B
23948,347234,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/347234/download,XC347234-LS110581 Greyish Saltator.mp3,11,"Pitangus sulphuratus, Columbina squammata",B
23949,345138,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/345138/download,XC345138-Saltator_azarae-1846565.mp3,22,,B
23950,343966,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/343966/download,XC343966-BR Grayish Saltator song 0920 161108 orig NK.mp3,61,,B
23951,229239,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/229239/download,XC229239-Grayish Saltator B 16375.mp3,31,,B
23952,229238,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/229238/download,XC229238-Grayish Saltator B 16374.mp3,40,,B
23953,214290,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/214290/download,XC214290-SALCOE38.mp3,64,Crypturellus undulatus,B
23954,198527,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/198527/download,XC198527-141001_054.mp3,6,,B
23955,195821,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/195821/download,XC195821-GMR_20140817_072153_1_Base de Estudos do Pantanal (UFMS)_01 Saltator coerulescens.mp3,10,,B
23956,171686,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/171686/download,XC171686-Saltator coerulescens_Pocone_1508.mp3,22,Taraba major,B
23957,167319,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/167319/download,XC167319-Saltator coerulescens_Machadinho_1084.mp3,38,,B
23958,151888,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/151888/download,XC151888-Saltator coerulescens_Rio Branco_1197.mp3,46,,B
23959,150909,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/150909/download,XC150909-cuiaba_24.09.2013_mystery1.mp3,54,,B
23960,90778,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/90778/download,MZ0018Saltator_coerulescens_cuiabaMT_mmelo.mp3,33,,B
23961,84659,Saltator,coerulescens,Greyish Saltator,https://www.xeno-canto.org/84659/download,SALCOE07.mp3,22,"Amazona aestiva, Tyrannus melancholicus, Icterus jamacaii",B
23962,411809,Saltator,maxillosus,Thick-billed Saltator,https://www.xeno-canto.org/411809/download,XC411809-Bico grosso2 (Saltator maxillosus-OK-OK).mp3,26,Serpophaga subcristata,B
23963,20611,Saltator,aurantiirostris,Golden-billed Saltator,https://www.xeno-canto.org/20611/download,Saltator aurantiirostris2.mp3,48,,B
23964,7580,Saltator,aurantiirostris,Golden-billed Saltator,https://www.xeno-canto.org/7580/download,Saltator_aurantiirostris17.mp3,25,,B
23965,521864,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/521864/download,XC521864-S. atricollis_mp3.mp3,45,,B
23966,517457,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/517457/download,XC517457-TASCAM_0067 Saltatricula atricollis.mp3,5,,B
23967,434486,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/434486/download,XC434486-SaltatoratricMG23b2.mp3,32,,B
23968,417328,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/417328/download,XC417328-Saltatricola_atricolis__estradacerradoretiro_DAPLAN_Rio Sono.mp3,16,,B
23969,387971,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/387971/download,XC387971-A0230719 Sal atri _ canto.mp3,16,,B
23970,339605,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/339605/download,XC339605-HJCP183.mp3,67,"Saltator similis, Tolmomyias flaviventris, Chaetura cinereiventris",B
