,index,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
12041,21756,192741,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/192741/download,XC192741-0821_091435_1 Donacobius atricapillus.mp3,27,,B
12042,21758,173357,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/173357/download,XC173357-JAPACANIM - CARMÓPOLIS DE MINAS - 27-04-13.mp3,48,,B
12043,21759,119030,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/119030/download,XC119030-Donacobius atricapilla_Palmas.MP3,22,Amazona amazonica,B
12044,21763,94812,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/94812/download,B69_Donacobius_NM.mp3,29,"Tyrannus melancholicus, Elaenia flavogaster",B
12045,21764,82221,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/82221/download,DONATR08.mp3,35,"Legatus leucophaius, Pitangus sulphuratus",B
12046,21765,82220,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/82220/download,DONATR04.mp3,24,"Tapera naevia, Certhiaxis cinnamomeus",B
12047,21767,29437,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/29437/download,Donacobius atricapilla - EMS081217_0703.mp3,23,,B
12048,21769,20122,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/20122/download,Donacobius atricapilla (Black-capped Donacobius)E.P.25.04.08.mp3,35,,B
12049,21770,13478,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/13478/download,Donacobius atricapilla.mp3,64,,B
12050,21813,388179,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/388179/download,XC388179-170918 MOWR 15ft REGUA 1200 mp3 amp.mp3,59,,B
12051,21815,377345,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/377345/download,XC377345-Pheugopedius_genibarbis_M5_P5_Faz_Araçatuba_Lambaridoeste_MT.mp3,68,,B
12052,21816,342778,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/342778/download,XC342778-Pheugopedius_genibarbis-2143248.mp3,20,,B
12053,21817,323261,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/323261/download,XC323261-THRGEN27.mp3,38,Piaya cayana,B
12054,21824,211508,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/211508/download,XC211508-THRGEN50.mp3,43,Xiphorhynchus guttatus,B
12055,21825,143349,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/143349/download,XC143349-1012.mp3,38,"Sciaphylax hemimelaena, Pheugopedius genibarbis",B
12056,21826,82420,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/82420/download,THRGEN54.mp3,30,"Thamnophilus pelzelni, Herpsilochmus atricapillus, Saltator maximus, Coryphospingus pileatus",B
12057,21827,82418,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/82418/download,THRGEN48.mp3,27,,B
12058,21828,82417,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/82417/download,THRGEN46.mp3,23,,B
12059,21830,82412,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/82412/download,THRGEN23.mp3,33,Chiroxiphia pareola,B
12060,21831,69643,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/69643/download,Thryothorus_genibarbis_2004b-FRL_BR_19_1493-1581_1_S.mp3,69,,B
12061,21832,38732,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/38732/download,Thryothorusgenibarbis20090723.mp3,51,,B
12062,21834,13990,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/13990/download,Thryothorus genibarbis song.mp3,26,Thamnophilus palliatus,B
12063,21835,7421,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/7421/download,"Thryothorus genibarbis (dueto do casal)_Mata do INCRA, Bonito, Pe_03.04.04_Glauco.mp3",38,,B
12064,21836,505316,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/505316/download,XC505316-190813_1326  Thyothorus coraya song.mp3,87,,B
12065,21837,402869,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/402869/download,XC402869-Pheugopedius_coraya_FATA_Escola_Agrotecnica_Marabá.mp3,34,,B
12066,21838,285195,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/285195/download,XC285195-Coraya Wren_Itacoatiara_AM_12 August 2015.mp3,41,,B
12067,21840,230992,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/230992/download,XC230992-Coraya Wren A 12176.mp3,51,,B
12068,21842,230987,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/230987/download,XC230987-Coraya Wren B 12180.mp3,28,,B
12069,21844,230982,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/230982/download,XC230982-Coraya Wren B 12181.mp3,35,,B
12070,21845,211515,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/211515/download,XC211515-THRCOR06.mp3,57,,B
12071,21846,144168,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/144168/download,XC144168-TBKS  _0083_Pheugopedius coraya(Canto.1).mp3,30,,B
12072,21847,119816,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/119816/download,XC119816-Thryotorus coraya_Carajas_1235.MP3,29,,B
12073,21848,76175,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/76175/download,Mz56PheugopediuscorayaMMelo.mp3,48,,B
12074,21849,74031,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/74031/download,Pheugopedius_coraya_T1964.mp3,145,,B
12075,21850,74030,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/74030/download,Pheugopedius_coraya_T1963.mp3,35,,B
12076,21860,231067,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/231067/download,XC231067-Buff-breasted Wren B 12349.mp3,51,,B
12077,21861,213243,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/213243/download,XC213243-Cantorchilus leucotis_Parauapebas_1594.mp3,25,,B
12078,21862,207560,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/207560/download,XC207560-Buff-breasted Wren_pantanal_dreyer.mp3,40,,B
12079,21865,163768,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/163768/download,XC163768-C. leucotis  fm140108_006.MP3,30,,B
12080,21869,82426,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/82426/download,THRLEU09.mp3,44,Brotogeris chiriri,B
12081,21874,61117,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/61117/download,WREN Buff-breasted_11_Ruta Transpantaneira_Pantanal_Mato Grosso_BR_25JUL94_Miguel Castelino.mp3,20,,B
12082,21878,231046,Cantorchilus,guarayanus,Fawn-breasted Wren,https://www.xeno-canto.org/231046/download,XC231046-Fawn-breasted Wren B 12365.mp3,22,,B
12083,21880,82422,Cantorchilus,guarayanus,Fawn-breasted Wren,https://www.xeno-canto.org/82422/download,THRGUA04.mp3,30,,B
12084,21884,61127,Cantorchilus,guarayanus,Fawn-breasted Wren,https://www.xeno-canto.org/61127/download,WREN Fawn-breasted_07_Fazenda Santa Isabel_Transpantaneira_BR_2ABR97_rpb_Miguel Castelino.mp3,25,,B
12085,21885,61126,Cantorchilus,guarayanus,Fawn-breasted Wren,https://www.xeno-canto.org/61126/download,WREN Fawn-breasted_05_Fazenda Santa Isabel_Transpantaneira_BR_2ABR97_Miguel Castelino.mp3,21,,B
12086,21886,61125,Cantorchilus,guarayanus,Fawn-breasted Wren,https://www.xeno-canto.org/61125/download,WREN Fawn-breasted_04_Fazenda Santa Isabel_Transpantaneira_BR_2ABR97_Miguel Castelino.mp3,31,,B
12087,21887,61122,Cantorchilus,guarayanus,Fawn-breasted Wren,https://www.xeno-canto.org/61122/download,WREN Fawn-breasted_01_Fazenda Santa Isabel_Transpantaneira_BR_2ABR97_Miguel Castelino.mp3,36,,B
12088,21889,9618,Cantorchilus,guarayanus,Fawn-breasted Wren,https://www.xeno-canto.org/9618/download,Thryothorus_guarayanus_BR-TPH_19931117_S3-rtp_ATC.mp3,24,Cercomacra melanaria,B
12089,21890,396179,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/396179/download,XC396179-171109_1078 LBWR 20ft REGUA 0730 mp3 amp.mp3,32,,B
12090,21891,231096,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231096/download,XC231096-Long-billed Wren B 12386.mp3,23,,B
12091,21892,231095,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231095/download,XC231095-Long-billed Wren B 12385.mp3,24,,B
12092,21893,231094,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231094/download,XC231094-Long-billed Wren B 12384.mp3,37,,B
12093,21894,231092,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231092/download,XC231092-Long-billed Wren B 12377.mp3,34,,B
12094,21895,231091,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231091/download,XC231091-Long-billed Wren B 12381.mp3,27,,B
12095,21896,231090,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231090/download,XC231090-Long-billed Wren B 12380.mp3,34,,B
12096,21897,231089,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231089/download,XC231089-Long-billed Wren B 12368.mp3,30,,B
12097,21898,231088,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231088/download,XC231088-Long-billed Wren B 12367.mp3,34,,B
12098,21899,231087,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231087/download,XC231087-Long-billed Wren B 12369.mp3,31,,B
12099,21900,231086,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/231086/download,XC231086-Long-billed Wren B 12373.mp3,25,,B
12100,21903,205591,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/205591/download,XC205591-Cantorchilus longirostris 4 26-07-2014 10 horas.mp3,28,"Patagioenas plumbea, Euphonia pectoralis",B
12101,21904,193641,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/193641/download,XC193641-Cantorchilus_longirostris_Oceana_30_08_2014.mp3,66,,B
12102,21905,172852,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/172852/download,XC172852-GARRINCHÃO DE BICO GRANDE - ITAJAÍ - 26-11-12.mp3,48,,B
12103,21907,113220,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/113220/download,XC113220-12090817'.mp3,21,,B
12104,21910,105875,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/105875/download,gbgdueto.mp3,54,,B
12105,21911,98622,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/98622/download,gdbg (2).mp3,38,,B
12106,21916,98617,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/98617/download,gdbg (10).mp3,23,,B
12107,21918,96528,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/96528/download,garrinchao d bico grande  (3).mp3,26,,B
12108,21919,96525,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/96525/download,garrinchao d bico grande  (2).mp3,44,,B
12109,21923,82432,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/82432/download,THRLON36.mp3,29,"Thamnophilus caerulescens, Lathrotriccus euleri, Attila rufus, Chiroxiphia caudata",B
12110,21925,42071,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/42071/download,Canthorchilus longirostris calls y song miracatu MMELO.mp3,31,,B
12111,21926,20946,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/20946/download,long-billed wren2.mp3,50,,B
12112,21927,15837,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/15837/download,Thryothorus longirostris call II.mp3,50,"Contopus cinereus, Tachyphonus coronatus",B
12113,21928,11883,Cantorchilus,longirostris,Long-billed Wren,https://www.xeno-canto.org/11883/download,Thryothorus_longirostris_PNT_271206.mp3,32,"Dysithamnus stictothorax, Hylophilus thoracicus",B
12114,21933,513644,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/513644/download,XC513644-Troglodytes musculus 2.mp3,45,,B
12115,21934,513643,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/513643/download,XC513643-Troglodytes musculus.mp3,20,,B
12116,21935,491663,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/491663/download,XC491663-007 - 3 - Troglodyte familier XC.mp3,86,,B
12117,21938,483498,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/483498/download,XC483498-GARRINCHA II.mp3,25,,B
12118,21939,469226,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/469226/download,XC469226-Troglodytes musculus_Carajas_1048.mp3,28,,B
12119,21940,436932,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/436932/download,XC436932-DR0000_0194.mp3,49,Turdus rufiventris,B
12120,21943,387895,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/387895/download,XC387895-170826 HOWR 15ft REGUA 0830 mp3 amp.mp3,50,,B
12121,21945,338681,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/338681/download,XC338681-TROMUS10.mp3,143,"Myiozetetes similis, Ramphocelus bresilia, Euphonia pectoralis",B
12122,21946,338523,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/338523/download,XC338523-HJCP001.mp3,110,"Saltator similis, Turdus leucomelas, Machetornis rixosa, Myiothlypis flaveola, Phyllomyias fasciatus, Turdus rufiventris, Myiozetetes similis, Taraba major, Capsiempis flaveola, Leptotila verreauxi, Elaenia flavogaster",B
12123,21947,336524,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/336524/download,"XC336524-House Wren, 29.09., song, Cipo.mp3",69,,B
12124,21948,335604,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/335604/download,XC335604-STE-000 corruíra.mp3,25,,B
12125,21949,333067,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/333067/download,XC333067-Troglodytidae_Troglodytes_musculus_28_08_2016_H13_41_Doutor_Pedrinho.mp3,45,,B
12126,21950,325568,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/325568/download,XC325568-Troglodytes musculus_Itapiranga_1205.mp3,26,,B
12127,21951,303942,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/303942/download,XC303942-TROMUS29.mp3,141,"Thamnophilus pelzelni, Herpsilochmus sellowi",B
12128,21954,247381,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/247381/download,XC247381-Troglo.mp3,72,,B
12129,21955,231582,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/231582/download,XC231582-House Wren lumped B 12447.mp3,59,,B
12130,21956,231581,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/231581/download,XC231581-House Wren lumped B 12448.mp3,45,,B
12131,21959,231577,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/231577/download,XC231577-House Wren lumped B 12441.mp3,30,,B
12132,21960,231576,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/231576/download,XC231576-House Wren lumped B 12440.mp3,25,,B
12133,21961,231574,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/231574/download,XC231574-House Wren lumped B 12445.mp3,54,,B
12134,21962,231560,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/231560/download,XC231560-House Wren lumped B 12437.mp3,32,,B
12135,21963,212442,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/212442/download,XC212442-F527 Troglodytes musculus_020910Interlagos.mp3,56,,B
12136,21964,212441,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/212441/download,XC212441-F526 Troglodytes musculus_010910Interlagos.mp3,133,,B
12137,21966,211475,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/211475/download,XC211475-TROAED14.mp3,26,"Myiodynastes maculatus, Myiothlypis flaveola",B
12138,21968,155488,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/155488/download,XC155488-pirenopolis_11.09.2013_unknownsmall_1.mp3,92,"Brotogeris chiriri, Turdus rufiventris",B
12139,21969,155033,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/155033/download,XC155033-T_aedon_DR0000_0330.mp3,95,,B
12140,21971,147046,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/147046/download,XC147046-troglodytes_parque_21_sep_11_8h_2.mp3,20,,B
12141,21979,42117,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/42117/download,Troglodytes musculus represa 02 11 2009 MMELO.mp3,24,Turdus rufiventris,B
12142,21981,8701,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/8701/download,"T. musculus RPPN Fazenda Brejo, Saloa, state of Pernambuco.mp3",25,,B
12143,21982,8465,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/8465/download,Troglodytes_musculus.mp3,22,,B
12144,21986,6697,Troglodytes,aedon,House Wren,https://www.xeno-canto.org/6697/download,Troglodytes musculus.mp3,53,"Zenaida auriculata, Patagioenas picazuro, Progne chalybea, Colaptes campestris",B
12145,21987,513111,Troglodytes,rufulus,Tepui Wren,https://www.xeno-canto.org/513111/download,XC513111-Troglodytes rufulus_Serra do Sol_1071.mp3,30,,B
12146,21988,491880,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/491880/download,XC491880-Microcerculus marginatus DCB 611-22.mp3,37,,B
12147,21989,399673,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/399673/download,XC399673-Microcerculus marginatus_Pacaja_1118.mp3,45,,B
12148,21990,395860,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/395860/download,XC395860-Microcerculus marginatus_Gurupi_1029.mp3,30,,B
12149,21992,340319,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/340319/download,XC340319-MICMAR18.mp3,31,Myrmothera subcanescens,B
12150,21994,329231,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/329231/download,XC329231-Microcerculus marginatus(song)Xapuri250613.mp3,92,,B
12151,21996,309189,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/309189/download,XC309189-MICMAR15.mp3,40,Sciaphylax hemimelaena,B
12152,21997,270779,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/270779/download,XC270779-Nightingale Wren song.mp3,65,,B
12153,21999,211450,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/211450/download,XC211450-MICMAR06.mp3,92,Lipaugus vociferans,B
12154,22000,207553,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/207553/download,XC207553-Nightingale Wren_RioCrist_Dreyer.mp3,61,,B
12155,22001,167364,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/167364/download,XC167364-Microcerculus marginatus_Machadinho_1122.mp3,35,,B
12156,22002,130366,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/130366/download,XC130366-20111016-0749-1268-BR-MT-Cristalino Reserve-Scaly-breasted Wren.mp3,63,,B
12157,22003,119926,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/119926/download,XC119926-Microcerulus marginatus_Teotonio_1549.MP3,50,,B
12158,22004,118973,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/118973/download,XC118973-Microcerculus marginatus_Carajas_1227.mp3,59,Hypocnemis striata,B
12159,22005,94706,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/94706/download,B112 uirapuru veado.mp3,50,Tyranneutes stolzmanni,B
12160,22006,84070,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/84070/download,R09_0033Nightingale wren_AlexLeees.mp3,59,"Amazona farinosa, Hylocharis cyanus, Ramphastos vitellinus, Xiphorhynchus guttatus, Cercomacroides laeta",B
12161,22007,73831,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/73831/download,Microcerculus_marginatus_T2101.mp3,299,,B
12162,22008,73830,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/73830/download,Microcerculus_marginatus_T2099.mp3,49,,B
12163,22009,73828,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/73828/download,Microcerculus_marginatus_T2097.mp3,161,,B
12164,22010,38700,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/38700/download,Microcerculus marginatuspbk20090711.mp3,24,Trogon viridis,B
12165,22011,15083,Microcerculus,marginatus,Southern Nightingale-Wren,https://www.xeno-canto.org/15083/download,MICMARG uacari junho 2006.mp3,78,,B
12166,22013,395344,Microcerculus,bambla,Wing-banded Wren,https://www.xeno-canto.org/395344/download,XC395344-Microcerculus_bambla2.mp3,20,Ramphastos vitellinus,B
12167,22014,346394,Microcerculus,bambla,Wing-banded Wren,https://www.xeno-canto.org/346394/download,XC346394-LS110533 Microcerculus bambla.mp3,58,,B
12168,22015,59094,Microcerculus,bambla,Wing-banded Wren,https://www.xeno-canto.org/59094/download,Microcerculus bambla by MarcosMelo.mp3,84,,B
12169,22016,513058,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/513058/download,XC513058-Cyphorinus arada_Serra do Sol_1043.mp3,56,,B
12170,22017,505164,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/505164/download,XC505164-LS111104 Musician Wren.mp3,42,,B
12171,22018,441726,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/441726/download,XC441726-180630_09 Cyphorhinus arada.mp3,115,,B
12172,22019,441725,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/441725/download,XC441725-180630_08 Cyphorhinus arada.mp3,29,"Piprites chloris, Herpsilochmus dorsimaculatus, Ramphocaenus melanurus, Pithys albifrons",B
12173,22020,421536,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/421536/download,XC421536-uvarador.mp3,60,,B
12174,22021,386482,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/386482/download,XC386482-Uirapuru.mp3,20,,B
12175,22023,373493,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/373493/download,XC373493-uirapuru.MP3,68,,B
12176,22024,345132,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/345132/download,XC345132-Cyphorhinus_arada-1846536.mp3,109,,B
12177,22025,306489,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/306489/download,XC306489-CYPARA12.mp3,82,"Ramphastos tucanus, Sciaphylax hemimelaena",B
12178,22026,286600,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/286600/download,XC286600-Cyphorhinus arada150909_T127.mp3,65,Lipaugus vociferans,B
12179,22027,284913,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/284913/download,XC284913-Cyphorinus arada_Carauari_1817 - Cópia.mp3,20,,B
12180,22028,222185,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/222185/download,XC222185-Musician Wren B 12669.mp3,89,,B
12181,22029,203442,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/203442/download,XC203442-A0011120 Cyphorhinus arada_Mazagao.mp3,27,,B
12182,22030,167255,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/167255/download,XC167255-Cyphorinus arada_Machadinho_1041.mp3,55,,B
12183,22031,147412,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/147412/download,XC147412-Cyphorinus arada_Itaituba_1117.mp3,50,,B
12184,22032,73490,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/73490/download,Cyphorhinus_aradus_T2151.mp3,204,,B
12185,22033,14940,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/14940/download,BD_2007-08-04_Cyphorhina_aradaXC.mp3,59,"Crypturellus cinereus, Crypturellus strigulosus, Ramphastos tucanus, Dendrocolaptes picumnus",B
12186,22034,13735,Cyphorhinus,arada,Musician Wren,https://www.xeno-canto.org/13735/download,MusicianWrenTVVC.mp3,20,,B
12187,22046,520350,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/520350/download,XC520350-Ramphocaenus melanurus DCB 456-26a.mp3,26,,B
12188,22047,511485,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/511485/download,XC511485-Ramphocaenus melanurus DCB 428-6b.mp3,21,,B
12189,22049,504715,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/504715/download,XC504715-LS110881 Trilling Gnatwren_White-flanked Antwren.mp3,22,Myrmotherula axillaris,B
12190,22050,486999,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/486999/download,XC486999-Ramphocaenus melanurus DCB 618-2.mp3,34,,B
12191,22051,462762,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/462762/download,XC462762-Ramphocaenus melanurus_Caracarai_1319.mp3,37,,B
12192,22052,456469,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/456469/download,XC456469-Ramphocaenus melanurus_Maraca_1226.mp3,30,,B
12193,22053,438551,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/438551/download,XC438551-181006_0738 R. melanurus.mp3,57,,B
12194,22054,419460,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/419460/download,XC419460-1080 Ramphocaenus melanurus(natural song)Sucupira_BA_171013.mp3,37,,B
12195,22057,343522,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/343522/download,XC343522-Ramphocaenus melanurus_Itaituba_1449.mp3,23,,B
12196,22058,340284,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/340284/download,XC340284-HJCP073.mp3,26,"Basileuterus culicivorus, Xiphorhynchus fuscus",B
12197,22059,340278,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/340278/download,XC340278-HJCP072.mp3,41,"Basileuterus culicivorus, Schiffornis turdina, Dysithamnus stictothorax",B
12198,22060,338548,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/338548/download,XC338548-HJCP063.mp3,43,"Saltator fuliginosus, Thamnomanes caesius, Carpornis melanocephala",B
12199,22061,338132,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/338132/download,XC338132-HJCP300.mp3,41,"Hemitriccus diops, Cercomacra brasiliana, Drymophila ferruginea, Dysithamnus stictothorax",B
12200,22062,325607,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/325607/download,XC325607-400 Ramphocaenus melanurus(dif song)Imbiriba_PortoSeguroBA301011.mp3,22,,B
12201,22064,303845,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/303845/download,XC303845-RAMMEL60.mp3,72,"Thamnophilus pelzelni, Icterus jamacaii, Myiothlypis flaveola, Megarynchus pitangua, Donacobius atricapilla",B
12202,22065,303722,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/303722/download,XC303722-RAMMEL59.mp3,71,"Synallaxis frontalis, Tolmomyias poliocephalus",B
12203,22068,289090,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/289090/download,XC289090-Ramphocaenus melanurus_APA_1975.mp3,27,,B
12204,22069,269254,Ramphocaenus,melanurus,Trilling Gnatwren,https://www.xeno-canto.org/269254/download,XC269254-Ramphocaenus melanurus.mp3,42,,B
